date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,model,storage_basis,qpf_horizon_mm,obs_horizon_mm
2024-06-20,Pong,1.25238,-0.8036956649757482,0.0,0.0,0.0,45878.567948396405,3.345091467633201,,ecmwf_ifs025,cwc,6.591856217663026,9.579645488133231
2024-06-21,Pong,1.2497468073456932,-0.8063550128984411,0.0,0.0,0.0,42707.4777641227,3.620986200716306,,ecmwf_ifs025,model,6.029310999338804,9.70659286656555
2024-06-22,Pong,1.2389805464883286,-0.8083562420804434,0.0,0.0,0.0,41669.96056629135,1.7267516273390462,,ecmwf_ifs025,model,8.436930072028876,16.568124917880205
2024-06-23,Pong,1.2282906181736,-0.8075795213863987,0.0,0.0,0.0,41028.87488322863,1.3454956488556835,,ecmwf_ifs025,model,18.64519414080949,19.08900486874782
2024-06-24,Pong,1.222072085226891,-0.7975363701384831,0.0,0.0,0.0,44463.688955928614,1.4154342671322566,,ecmwf_ifs025,model,37.68498732204054,18.614725527970624
2024-06-25,Pong,1.2201199126113866,-0.7968375994873093,0.0,0.0,0.0,43999.06445061147,4.58184850874214,,ecmwf_ifs025,model,32.96681899478692,21.27013727771591
2024-06-26,Pong,1.211713254998199,-0.8004706559661854,0.0,0.0,0.0,44995.09529877374,8.552699834507147,,ecmwf_ifs025,model,31.677066184015224,22.495171344698367
2024-06-27,Pong,1.15,-0.8089350293387267,0.0,0.0,0.0,46098.70120497757,1.962316429167424,,ecmwf_ifs025,cwc,34.46235989771399,25.04978633366118
2024-06-28,Pong,1.152889098519918,-0.7993089471790811,0.0,0.0,0.0,45094.96143979343,3.6672107103331,,ecmwf_ifs025,model,51.813836424075554,36.6145916120281
2024-06-29,Pong,1.1537602762369215,-0.7967153709369234,0.0,0.0,0.0,47479.244568146074,5.03372977361525,,ecmwf_ifs025,model,60.42033115875721,50.167646147670496
2024-06-30,Pong,1.1580231778358014,-0.7900552242741324,0.0,0.0,0.0,47121.25872789681,5.078259655197926,,ecmwf_ifs025,model,72.95948864182569,64.19373891405222
2024-07-01,Pong,1.157469980827562,-0.779144375227771,0.0,0.0,0.0,46045.53120393366,6.565885051652262,,ecmwf_ifs025,model,82.20581569262926,120.9182988380123
2024-07-02,Pong,1.1628903555383616,-0.7213994034115436,0.0,0.0,0.0,53589.51974817876,9.77306443794062,,ecmwf_ifs025,model,121.98944438794152,112.69600398344446
2024-07-03,Pong,1.1894099997606518,-0.704963734955126,0.0,0.0,0.0,64179.73741283265,15.46705777115027,,ecmwf_ifs025,model,110.56935321545151,104.08800401062358
2024-07-04,Pong,1.14016,-0.7565761944661822,0.0,0.0,0.0,81385.0425448214,26.11707098110077,,ecmwf_ifs025,cwc,61.53155930138536,88.24866861460437
2024-07-05,Pong,1.2148260990193087,-0.7791819003784558,0.0,0.0,0.0,77854.51983018251,13.211021205068656,,ecmwf_ifs025,model,26.95373742607395,71.32722772029496
2024-07-06,Pong,1.3834773635326005,-0.7174003486575717,0.0,0.0,0.0,144686.36249728905,0.8637510378592121,,ecmwf_ifs025,model,18.61593398676453,13.64033359345028
2024-07-07,Pong,1.6280522117348457,-0.7203244240342292,0.0,0.0,0.0,67422.48116007882,3.0834243682120257,,ecmwf_ifs025,model,15.57339774079415,13.229666132702095
2024-07-08,Pong,1.6901964203628863,-0.7168579396841716,0.0,0.0,0.0,66617.07715155391,2.254568373391295,,ecmwf_ifs025,model,15.307870212071213,14.749571306660314
2024-07-09,Pong,1.743661021976841,-0.7189419599451594,0.0,0.0,0.0,47923.46465797423,2.3099544878157907,,ecmwf_ifs025,model,12.640277780731246,11.801336066101008
2024-07-10,Pong,1.7483158448049676,-0.7214272897412518,0.0,0.0,0.0,45826.2879105803,2.21006796946672,,ecmwf_ifs025,model,12.262130514604383,12.33402329604472
2024-07-11,Pong,1.47272,-0.7688308996233976,0.0,0.0,0.0,42114.79567085156,2.3843713269793088,,ecmwf_ifs025,cwc,10.933008868888727,12.113265419445488
2024-07-12,Pong,1.4627924363046907,-0.7680634771842647,0.0,0.0,0.0,43374.95158956188,5.076749189199414,,ecmwf_ifs025,model,17.72606240009585,14.441047742662448
2024-07-13,Pong,1.4605522449065622,-0.763691156068214,0.0,0.0,0.0,46315.13262791646,2.1495900442362847,,ecmwf_ifs025,model,19.604414051984946,21.887515140043696
2024-07-14,Pong,1.459825495900656,-0.7651608713575897,0.0,0.0,0.0,41939.044715516466,2.0807938318660377,,ecmwf_ifs025,model,23.910241499013704,21.886046366518297
2024-07-15,Pong,1.451244786355363,-0.7652941892454536,0.0,0.0,0.0,43565.62996703413,2.714034159032844,,ecmwf_ifs025,model,23.283305328336013,20.103724020340017
2024-07-16,Pong,1.4438284084761734,-0.7688869205232246,0.0,0.0,0.0,42583.8293979915,4.338088089361593,,ecmwf_ifs025,model,20.581305496549312,30.449545956291594
2024-07-17,Pong,1.4355111072230968,-0.7670931421836356,0.0,0.0,0.0,44114.787417355314,3.2508065255908964,,ecmwf_ifs025,model,29.49941010219874,42.000675121255625
2024-07-18,Pong,1.39637,-0.7605912289702496,0.0,0.0,0.0,52525.320383909224,1.966883288345685,,ecmwf_ifs025,cwc,39.01201110442445,56.60122013171734
2024-07-19,Pong,1.4108440873082693,-0.7491882091111731,0.0,0.0,0.0,44984.43787697431,4.76390476897912,,ecmwf_ifs025,model,60.21680695807653,63.202975487782695
2024-07-20,Pong,1.4038943169465168,-0.7514991167862468,0.0,0.0,0.0,44850.365479163345,5.0430446109158105,,ecmwf_ifs025,model,56.51294522354513,70.13135258053858
2024-07-21,Pong,1.4096815055851888,-0.7508605778945296,0.0,0.0,0.0,54187.73947314851,9.225866161019724,,ecmwf_ifs025,model,47.036245772394196,65.8806400911488
2024-07-22,Pong,1.43917992107437,-0.7452171075145867,0.0,0.0,0.0,58772.41116737105,5.082242072141507,,ecmwf_ifs025,model,43.31731434043335,56.22198315455385
2024-07-23,Pong,1.5117951097310809,-0.7274708032755222,0.0,0.0,0.0,78559.57928396059,4.109642457272244,,ecmwf_ifs025,model,33.6414405570192,53.19774919205611
2024-07-24,Pong,1.5972362313396469,-0.7196137751370199,0.0,0.0,0.0,59251.970135742304,3.960832757040227,,ecmwf_ifs025,model,37.023620388772166,67.03642327863824
2024-07-25,Pong,1.51836,-0.7332376516576455,0.0,0.0,0.0,60553.884536063124,5.410831895442011,,ecmwf_ifs025,cwc,42.9133160700826,62.762544020499334
2024-07-26,Pong,1.5576497836137686,-0.7179080289452471,0.0,0.0,0.0,57546.55056622435,9.004164870448253,,ecmwf_ifs025,model,72.73336878962755,65.23429820735646
2024-07-27,Pong,1.5796907445220223,-0.7090166968147812,0.0,0.0,0.0,51244.930344462024,4.216076432781003,,ecmwf_ifs025,model,86.06010427024938,117.7584764084512
2024-07-28,Pong,1.6354242555228287,-0.6774428546300835,0.0,0.0,0.0,74079.60598039163,7.111527560840381,,ecmwf_ifs025,model,74.73716449273826,94.41131199270423
2024-07-29,Pong,1.7293521747783405,-0.6487311612210258,0.0,0.0,0.0,75423.46884225408,7.134920289699384,,ecmwf_ifs025,model,75.22870911249002,95.76572756810201
2024-07-30,Pong,1.7945078815216908,-0.6221257038057751,0.0,0.0,0.0,69103.1347492719,20.53327264259945,,ecmwf_ifs025,model,98.89307190708054,96.32170442875292
2024-07-31,Pong,1.8297960275461782,-0.6263855430287989,0.0,0.0,0.0,84681.68287918175,36.79942638090546,,ecmwf_ifs025,model,90.95181423619832,93.73392210141868
2024-08-01,Pong,1.7213,-0.617150697379943,0.0,0.0,0.0,140443.54668931378,5.709904111817995,,ecmwf_ifs025,cwc,74.39364324568957,40.996953174131704
2024-08-02,Pong,1.9470198555703615,-0.6179183841926391,0.0,0.0,0.0,75716.59855048405,14.16073108111804,,ecmwf_ifs025,model,79.86559633925616,51.67751899935462
2024-08-03,Pong,2.0396665187128247,-0.5875510325059691,0.0,0.0,0.0,90891.65426244437,6.114008582398156,,ecmwf_ifs025,model,82.06984004410793,47.09501060914447
2024-08-04,Pong,2.144829353832915,-0.5505873134809662,0.0,0.0,0.0,63848.9173243985,12.074576663799313,,ecmwf_ifs025,model,111.34987324973653,70.67457597517358
2024-08-05,Pong,2.1758663005728685,-0.5535867404967566,0.0,0.0,0.0,80879.51458471478,25.95365394270643,,ecmwf_ifs025,model,109.24296397998833,69.68107896705588
2024-08-06,Pong,2.211464918310661,-0.5688515358472256,0.0,0.0,0.0,72213.42666239473,39.410818351851326,,ecmwf_ifs025,model,107.02353475690866,92.13778045382983
2024-08-07,Pong,2.2357707728517395,-0.5894552463192942,0.0,0.0,0.0,60701.31602088964,6.595856379863471,,ecmwf_ifs025,model,73.33103617561264,93.87114109506213
2024-08-08,Pong,2.40613,-0.5615876986273522,0.0,0.0,0.0,66585.1182875723,10.014020094816862,,ecmwf_ifs025,cwc,61.525301421886354,78.3131314626836
2024-08-09,Pong,2.487248572346408,-0.5187252455098047,0.0,0.0,0.0,91316.82158974609,15.64567052762881,,ecmwf_ifs025,model,68.8954034725121,56.86629092233103
2024-08-10,Pong,2.578192240170271,-0.5329900596322243,0.0,0.0,0.0,75025.93533505782,22.99702077668936,,ecmwf_ifs025,model,63.19242623637693,75.57984417904282
2024-08-11,Pong,2.6598350963979054,-0.5158896121950867,0.0,0.0,0.0,91072.62670185158,6.41688206744268,,ecmwf_ifs025,model,54.69554159220562,59.84204207426559
2024-08-12,Pong,2.793995682941899,-0.4989877043555672,0.0,0.0,0.0,76354.9730325206,6.672991609059965,,ecmwf_ifs025,model,54.138933496863444,61.512641804328254
2024-08-13,Pong,2.8571770348623864,-0.4896577505963002,0.0,0.0,0.0,66292.29662849533,16.400292085461448,,ecmwf_ifs025,model,69.83772730335816,61.024763411096956
2024-08-14,Pong,2.884824673732698,-0.5064245531435032,0.0,0.0,0.0,55993.70002752797,8.89900423444359,,ecmwf_ifs025,model,59.42967274593258,79.82917671601743
2024-08-15,Pong,2.939011900840644,-0.47761801769491974,0.0,0.0,0.0,80753.24316056063,11.5433409053762,,ecmwf_ifs025,model,55.378444741160116,77.66350147125841
2024-08-16,Pong,3.28499,-0.4370957997275277,0.0,0.0,0.0,63902.89048470388,7.075420920059304,,ecmwf_ifs025,cwc,43.189629459238226,69.4736934182501
2024-08-17,Pong,3.349803925059823,-0.4161545001621449,0.0,0.0,0.0,75585.60149025578,12.556050278325554,,ecmwf_ifs025,model,46.64992292912302,53.372999354063616
2024-08-18,Pong,3.40126429743324,-0.4294453633057541,0.0,0.0,0.0,57329.13393320021,13.177558600227744,,ecmwf_ifs025,model,35.489535614693864,53.6302577773155
2024-08-19,Pong,3.452341409436862,-0.41858390673503093,0.0,0.0,0.0,81297.9830487287,7.556215323879902,,ecmwf_ifs025,model,21.01195036724982,31.960147726881566
2024-08-20,Pong,3.5721744707597103,-0.39565923275671416,0.0,0.0,0.0,78450.33129797166,6.552569010900645,,ecmwf_ifs025,model,28.468193386929382,15.891081772578907
2024-08-21,Pong,3.646377727044897,-0.39800327190228196,0.0,0.0,0.0,57046.0572977783,3.818233889378269,,ecmwf_ifs025,model,24.996104028855246,13.739907011557943
2024-08-22,Pong,3.69761,-0.3948556474749324,0.0,0.0,0.0,48012.32379501162,2.854972935916817,,ecmwf_ifs025,cwc,28.38763047071786,22.150144619294927
2024-08-23,Pong,3.70108228867636,-0.3931356747758739,0.0,0.0,0.0,44574.01104155922,3.0933833216730364,,ecmwf_ifs025,model,32.6890136548285,27.76570598780347
2024-08-24,Pong,3.69858638813765,-0.3924139189527146,0.0,0.0,0.0,44767.74487525519,3.2782693124306905,,ecmwf_ifs025,model,35.91568306736589,27.952556564023276
2024-08-25,Pong,3.7006840433293617,-0.3822332403013523,0.0,0.0,0.0,49290.93532539673,9.591432076692945,,ecmwf_ifs025,model,45.43370287708541,27.005408362425868
2024-08-26,Pong,3.6999452216368414,-0.3935224071852832,0.0,0.0,0.0,43687.88551521994,3.52637547922276,,ecmwf_ifs025,model,31.0804924191456,28.93289180335871
2024-08-27,Pong,3.7027885404512375,-0.38845393489981117,0.0,0.0,0.0,52950.70723216339,9.14258421682592,,ecmwf_ifs025,model,28.95131415726125,19.068630699717144
2024-08-28,Pong,3.7181156552300267,-0.3896563969449479,0.0,0.0,0.0,53506.838702392524,11.256033215014504,,ecmwf_ifs025,model,28.213381969513783,19.894101671518445
2024-08-29,Pong,3.764,-0.38718267362563746,0.0,0.0,0.0,46476.451805950666,2.9217125536766515,,ecmwf_ifs025,cwc,29.967860868680184,35.82401510627459
2024-08-30,Pong,3.769268389375264,-0.3832854579437883,0.0,0.0,0.0,45950.93296208706,1.250996810473397,,ecmwf_ifs025,model,29.02621847036326,35.99265839230162
2024-08-31,Pong,3.7732865999346186,-0.3836905148638962,0.0,0.0,0.0,45418.61568885326,2.7508666908109705,,ecmwf_ifs025,model,26.752351514180035,36.85178933929654
2024-09-01,Pong,3.768920937208459,-0.3792677019591499,0.0,0.0,0.0,45596.753856866344,8.990649459535934,,ecmwf_ifs025,model,39.15330458846145,48.85321925960835
2024-09-02,Pong,3.7675955190741575,-0.3775256405587867,0.0,0.0,0.0,51057.22420769511,9.807450544079105,,ecmwf_ifs025,model,39.74052222531093,51.03595534306691
2024-09-03,Pong,3.793025810384391,-0.3731571240850762,0.0,0.0,0.0,61669.46744102358,6.81989097372844,,ecmwf_ifs025,model,20.953936693576146,37.340025366173506
2024-09-04,Pong,3.830017920621651,-0.3714961220979516,0.0,0.0,0.0,53163.670184191054,7.277521738489616,,ecmwf_ifs025,model,20.135839963301045,33.35898748570733
2024-09-05,Pong,3.9178,-0.3623100355461667,0.0,0.0,0.0,51997.68134587734,7.352161625266078,,ecmwf_ifs025,cwc,15.777758601005011,33.49597671714765
2024-09-06,Pong,3.9406598848191305,-0.3568320162229401,0.0,0.0,0.0,58061.2283038652,7.041416505596684,,ecmwf_ifs025,model,13.973066967739634,28.725092138531043
2024-09-07,Pong,3.976529465453059,-0.34983488835142684,0.0,0.0,0.0,55695.76299476591,4.0904071854504735,,ecmwf_ifs025,model,16.19304293538226,19.416594450584803
2024-09-08,Pong,4.003768322840937,-0.34585015261430907,0.0,0.0,0.0,50541.46028418268,3.9161381745424912,,ecmwf_ifs025,model,18.923247445067975,24.413681100176127
2024-09-09,Pong,4.011820496194082,-0.35096598409333085,0.0,0.0,0.0,47265.78185031991,6.555973599750746,,ecmwf_ifs025,model,15.585002618158661,50.19773203914718
2024-09-10,Pong,4.012838797078204,-0.34806937153461465,0.0,0.0,0.0,50090.033329729406,9.009813603675232,,ecmwf_ifs025,model,18.316716185954743,47.35212640693544
2024-09-11,Pong,4.0211596205135205,-0.34347301745336517,0.0,0.0,0.0,51586.05323979273,8.983304969031224,,ecmwf_ifs025,model,20.57901032355982,41.9029621107298
2024-09-12,Pong,4.0535,-0.3474168069900327,0.0,0.0,0.0,44297.30167196742,4.537896895217997,,ecmwf_ifs025,cwc,11.146400165661504,41.30224899405985
2024-09-13,Pong,4.057945096945684,-0.3448575367531014,0.0,0.0,0.0,50628.45973290889,3.341749698458955,,ecmwf_ifs025,model,7.503156529224274,36.51673198847972
2024-09-14,Pong,4.102442584663724,-0.32292265724035624,0.0,0.0,0.0,71394.11952574414,4.340484161001688,,ecmwf_ifs025,model,11.184686598598695,11.387430992684976
2024-09-15,Pong,4.160842143438857,-0.3257522445853455,0.0,0.0,0.0,48849.03644669843,1.2198676775792416,,ecmwf_ifs025,model,9.624864228619915,10.046050719903125
2024-09-16,Pong,4.1697543671402935,-0.32908897102070234,0.0,0.0,0.0,47023.65170743727,1.494918557703652,,ecmwf_ifs025,model,6.296408140027966,8.264669674413556
2024-09-17,Pong,4.171171531716137,-0.33201944455990257,0.0,0.0,0.0,41732.1125615729,1.7192072020518203,,ecmwf_ifs025,model,6.001748377097266,8.037426699794635
2024-09-18,Pong,4.168212781863005,-0.329630269082125,0.0,0.0,0.0,48063.96968885485,4.804778321044987,,ecmwf_ifs025,model,7.275028258588281,2.303779727199991
2024-09-19,Pong,4.07759,-0.3484355230521275,0.0,0.0,0.0,41835.84015598274,0.0876065219538525,,ecmwf_ifs025,cwc,3.205382693696261,0.3375040609765956
2024-09-20,Pong,4.068653044773529,-0.349912891605777,0.0,0.0,0.0,41045.968497177404,0.3312103504416918,,ecmwf_ifs025,model,6.539071990527258,0.11365330130499811
2024-09-21,Pong,4.057137442374903,-0.3501075079849839,0.0,0.0,0.0,40466.07171529442,0.8653874658504631,,ecmwf_ifs025,model,12.500518535470746,30.039656970172683
2024-09-22,Pong,4.043624425514544,-0.349444244829296,0.0,0.0,0.0,40165.98166183003,0.6785051630264813,,ecmwf_ifs025,model,19.191657786094417,44.07835148035177
2024-09-23,Pong,4.0295853293457755,-0.34810793209917895,0.0,0.0,0.0,40194.03879789335,0.8919132517985218,,ecmwf_ifs025,model,21.96329699393148,45.11554046460501
2024-09-24,Pong,4.01547429744879,-0.3504030523369446,0.0,0.0,0.0,41888.238155638726,5.149658026168678,,ecmwf_ifs025,model,20.530391817471397,45.46606019109331
2024-09-25,Pong,4.001465556746659,-0.35744853537061727,0.0,0.0,0.0,42723.74819167934,7.148631609714046,,ecmwf_ifs025,model,11.55113688801137,45.365429295767804
2025-06-05,Pong,0.769,-0.8855621243274421,0.0,0.0,0.0,43879.26838941956,0.0415269148250402,,ecmwf_ifs025,cwc,0.609103338770079,0.2724592853498476
2025-06-06,Pong,0.7650768190162667,-0.8876058518146127,0.0,0.0,0.0,41441.481106303814,0.1202339778112428,,ecmwf_ifs025,model,0.8124682721040086,0.0
2025-06-07,Pong,0.7547545835107107,-0.8895896476416739,0.0,0.0,0.0,40557.04122863286,0.4937280929487754,,ecmwf_ifs025,model,2.090726424088027,0.0
2025-06-08,Pong,0.741818876323269,-0.8916971486025941,0.0,0.0,0.0,39885.09696784117,0.0585487444974121,,ecmwf_ifs025,model,3.514991398316708,1.242346649020335
2025-06-09,Pong,0.7277695975141548,-0.8933655685741464,0.0,0.0,0.0,39871.54498871903,0.1053580996501764,,ecmwf_ifs025,model,4.903896051805003,6.073712180066014
2025-06-10,Pong,0.7136454535902945,-0.8950203729116762,0.0,0.0,0.0,39990.29704566761,0.4098551583738511,,ecmwf_ifs025,model,5.827946785054416,6.073712180066014
2025-06-11,Pong,0.6995213096664342,-0.8968051671392846,0.0,0.0,0.0,40180.52400719601,0.8911422350532325,,ecmwf_ifs025,model,6.864905344820038,11.59624620513771
2025-06-12,Pong,0.63591,-0.906171555818518,0.0,0.0,0.0,40455.48968597741,1.5842085985742054,,ecmwf_ifs025,cwc,11.413567620097808,27.506859911281623
2025-06-13,Pong,0.6229917388468685,-0.9054617003898106,0.0,0.0,0.0,40941.11008138505,1.072317450619606,,ecmwf_ifs025,model,16.027781658839807,39.06117972804172
2025-06-14,Pong,0.6153155780869197,-0.9009187637187039,0.0,0.0,0.0,43834.311184876395,2.345032673637521,,ecmwf_ifs025,model,20.981123578335442,34.74753700095798
2025-06-15,Pong,0.6084954742898837,-0.8991479433261462,0.0,0.0,0.0,44307.284015228484,8.75785469230421,,ecmwf_ifs025,model,28.98566009459101,37.8172657969572
2025-06-16,Pong,0.6018833323970154,-0.9027322990193909,0.0,0.0,0.0,47919.531753694464,8.54676299750239,,ecmwf_ifs025,model,23.224210645878216,43.959366311048065
2025-06-17,Pong,0.6160489827754014,-0.8962123886047222,0.0,0.0,0.0,53719.25054747444,1.2970215026316874,,ecmwf_ifs025,model,22.318656952433983,29.078082094543824
2025-06-18,Pong,0.6520503955291768,-0.8850686032837348,0.0,0.0,0.0,55686.61319037414,1.8127021355243391,,ecmwf_ifs025,model,23.711715587235638,22.12962093502738
2025-06-19,Pong,0.56136,-0.9013747090189966,0.0,0.0,0.0,48928.06914142486,6.926663363018017,,ecmwf_ifs025,cwc,33.574715245456126,30.822459172120105
2025-06-20,Pong,0.5636508490327071,-0.8993678758102692,0.0,0.0,0.0,47637.79699141984,4.866290259459854,,ecmwf_ifs025,model,39.96197124725764,45.20655902692022
2025-06-21,Pong,0.5792787575970042,-0.8874658036659542,0.0,0.0,0.0,55258.21890562641,6.0339510687007625,,ecmwf_ifs025,model,47.657917790624595,52.249059526788194
2025-06-22,Pong,0.5945905221294214,-0.8840090654334034,0.0,0.0,0.0,45112.13745109542,3.968403272254698,,ecmwf_ifs025,model,53.35897204953389,64.48007678742087
2025-06-23,Pong,0.596081243289026,-0.8763060528575066,0.0,0.0,0.0,51242.15650340602,10.219651801396546,,ecmwf_ifs025,model,56.7099910049146,67.3822712044184
2025-06-24,Pong,0.60855452307818,-0.8618355343868787,0.0,0.0,0.0,59490.18657752495,18.86476235618001,,ecmwf_ifs025,model,66.53008480252937,83.95761453735427
2025-06-25,Pong,0.6404844245410124,-0.8528516738327857,0.0,0.0,0.0,70772.45603485835,17.676954352233224,,ecmwf_ifs025,model,62.30274081358482,102.63941375985999
2025-06-26,Pong,0.699,-0.8549744199492993,0.0,0.0,0.0,67630.58060339972,6.015110313535955,,ecmwf_ifs025,cwc,40.51407032415964,133.36538006453355
2025-06-27,Pong,0.7658858418723282,-0.852294777007336,0.0,0.0,0.0,68012.96038457843,7.888457451017039,,ecmwf_ifs025,model,32.58176478339384,129.10031367191326
2025-06-28,Pong,0.8224315948610892,-0.8442607623644686,0.0,0.0,0.0,64154.73806172193,9.642117509237616,,ecmwf_ifs025,model,40.83141811660202,132.35112714565074
2025-06-29,Pong,0.9006056489327017,-0.8184750883019966,0.0,0.0,0.0,83885.50685205737,6.778739737723636,,ecmwf_ifs025,model,37.82019859728877,115.53688876923543
2025-06-30,Pong,1.0615335599711646,-0.7729856564189436,0.0,0.0,0.0,104405.67250025542,3.606024925339765,,ecmwf_ifs025,model,40.35642144750406,83.16409768923027
2025-07-01,Pong,1.3238653138835441,-0.6920978792031403,0.0,0.0,0.0,150061.5917028841,5.700811500862293,,ecmwf_ifs025,model,54.18098845040423,49.71960591772992
2025-07-02,Pong,1.5895464564772055,-0.6678843984106458,0.0,0.0,0.0,92799.02844269529,9.835042211346446,,ecmwf_ifs025,model,77.9539482133276,42.595373885286925
2025-07-03,Pong,1.66912,-0.6777906334187385,0.0,0.0,0.0,82213.29660424602,3.648199212066598,,ecmwf_ifs025,cwc,62.07910217359596,37.287535109037954
2025-07-04,Pong,1.7749455404845507,-0.6424065268045501,0.0,0.0,0.0,74291.27943016477,12.9148804757958,,ecmwf_ifs025,model,85.06639625437222,34.08023760063488
2025-07-05,Pong,1.819627185708408,-0.6407559916687086,0.0,0.0,0.0,62620.302400475004,14.238811846528163,,ecmwf_ifs025,model,89.13251233900303,49.48226378646109
2025-07-06,Pong,1.8652557628743422,-0.6569314900374857,0.0,0.0,0.0,66188.56222939916,12.073318613080584,,ecmwf_ifs025,model,57.61657984811966,43.355985651167074
2025-07-07,Pong,1.897746554412689,-0.6829083607955782,0.0,0.0,0.0,48823.219549857866,5.9275165212374405,,ecmwf_ifs025,model,28.899130203769072,66.45416558891931
2025-07-08,Pong,1.9068888488070639,-0.6763082057755063,0.0,0.0,0.0,55769.08299150772,11.700061668433984,,ecmwf_ifs025,model,34.161895096640876,61.12639366582511
2025-07-09,Pong,1.9225258606435085,-0.6766478929008325,0.0,0.0,0.0,54796.24291686785,14.364397493167155,,ecmwf_ifs025,model,34.70967946566538,62.02979748799408
2025-07-10,Pong,1.90997,-0.6716981277536601,0.0,0.0,0.0,65358.04286219303,6.7297771276398,,ecmwf_ifs025,cwc,34.63838876880694,47.290023924842416
2025-07-11,Pong,1.963788021941937,-0.6679449208174333,0.0,0.0,0.0,54334.80924881461,1.8961097997301108,,ecmwf_ifs025,model,33.339942637357254,41.889286706574595
2025-07-12,Pong,2.0232874957899494,-0.6305535968666977,0.0,0.0,0.0,76077.28342064407,3.1388407375662024,,ecmwf_ifs025,model,52.68266650642161,21.468820764098254
2025-07-13,Pong,2.0942779574001213,-0.6411129686766096,0.0,0.0,0.0,51472.365801940236,4.205166927504834,,ecmwf_ifs025,model,40.6819828667345,30.44593753069569
2025-07-14,Pong,2.113402944253073,-0.6278043505734077,0.0,0.0,0.0,59428.43163846447,9.309125960306208,,ecmwf_ifs025,model,48.2533516793869,24.327410450442326
