date,district,year,variant,y,score,frac_now
2018-09-07,Kapurthala,2018,rain_climatology,0.0,0.35189623516121754,0.0
2018-09-08,Kapurthala,2018,rain_climatology,0.0,0.49077656712936824,0.0
2018-09-09,Kapurthala,2018,rain_climatology,0.0,0.3136902294930488,0.0
2018-09-10,Kapurthala,2018,rain_climatology,0.0,0.31531010822745814,0.0
2018-09-11,Kapurthala,2018,rain_climatology,0.0,0.2748745373458018,0.0
2018-09-12,Kapurthala,2018,rain_climatology,0.0,0.2757945981591159,0.0
2018-09-13,Kapurthala,2018,rain_climatology,0.0,0.40879084929554765,0.0
2018-09-14,Kapurthala,2018,rain_climatology,0.0,0.43326732177906113,0.0
2018-09-15,Kapurthala,2018,rain_climatology,0.0,0.3058502190842365,0.0
2018-09-16,Kapurthala,2018,rain_climatology,0.0,0.32172041599716866,0.0
2018-09-17,Kapurthala,2018,rain_climatology,0.0,0.29727187541736916,0.0
2018-09-18,Kapurthala,2018,rain_climatology,0.0,0.2847526372564771,0.0
2018-09-19,Kapurthala,2018,rain_climatology,0.0,0.26699229063359325,0.0
2018-09-20,Kapurthala,2018,rain_climatology,0.0,0.2848532550173137,0.0
2018-09-21,Kapurthala,2018,rain_climatology,0.0,0.2943276850014002,0.0
2018-09-22,Kapurthala,2018,rain_climatology,0.0,0.3757918539670056,0.0
2018-09-23,Kapurthala,2018,rain_climatology,0.0,0.9081545892716036,0.0
2018-09-24,Kapurthala,2018,rain_climatology,0.0,0.8881268558992921,2.2e-05
2018-09-25,Kapurthala,2018,rain_climatology,0.0,0.47806277009623366,0.0
2018-09-26,Kapurthala,2018,rain_climatology,0.0,0.588115831744868,0.0
2018-09-27,Kapurthala,2018,rain_climatology,0.0,0.9032171018892379,0.0
2018-09-28,Kapurthala,2018,rain_climatology,0.0,0.9318122056465944,0.000109
2018-07-25,Ludhiana,2018,rain_climatology,0.0,0.46542413058381177,0.0
2018-07-26,Ludhiana,2018,rain_climatology,0.0,0.6760721311637883,0.000777
2018-07-27,Ludhiana,2018,rain_climatology,0.0,0.6835763229956968,0.0
2018-07-28,Ludhiana,2018,rain_climatology,0.0,0.6923298631273912,0.0
2018-07-29,Ludhiana,2018,rain_climatology,0.0,0.6352315508664735,0.0
2018-07-30,Ludhiana,2018,rain_climatology,0.0,0.5739530098864203,0.000215
2018-07-31,Ludhiana,2018,rain_climatology,0.0,0.5394010667529009,0.000423
2018-08-01,Ludhiana,2018,rain_climatology,0.0,0.5426795139911783,0.0
2018-08-02,Ludhiana,2018,rain_climatology,0.0,0.4776426958356067,0.0
2018-08-03,Ludhiana,2018,rain_climatology,0.0,0.44425091917786136,0.0
2018-08-04,Ludhiana,2018,rain_climatology,0.0,0.44262270855345887,7.8e-05
2018-08-05,Ludhiana,2018,rain_climatology,0.0,0.4974124361026264,0.0
2018-08-06,Ludhiana,2018,rain_climatology,0.0,0.6054404025261028,0.0
2018-08-07,Ludhiana,2018,rain_climatology,0.0,0.6782062428265833,0.0
2018-08-08,Ludhiana,2018,rain_climatology,0.0,0.6498994574264186,0.0
2018-08-09,Ludhiana,2018,rain_climatology,0.0,0.6069456770465848,0.0
2018-08-10,Ludhiana,2018,rain_climatology,0.0,0.5592759426634893,0.0
2018-08-11,Ludhiana,2018,rain_climatology,0.0,0.5210275411807378,0.0
2018-08-12,Ludhiana,2018,rain_climatology,0.0,0.6104742873395728,4.7e-05
2018-08-13,Ludhiana,2018,rain_climatology,0.0,0.8703914957305908,0.0
2018-08-14,Ludhiana,2018,rain_climatology,0.0,0.6968714672196539,0.0
2018-08-15,Ludhiana,2018,rain_climatology,0.0,0.6724590253970599,0.0
2018-08-16,Ludhiana,2018,rain_climatology,0.0,0.6061777805950411,6e-06
2018-08-17,Ludhiana,2018,rain_climatology,0.0,0.5843868115141623,0.0
2018-08-18,Ludhiana,2018,rain_climatology,0.0,0.6452322437137195,0.0
2018-08-19,Ludhiana,2018,rain_climatology,0.0,0.6339538545599313,0.0
2018-08-20,Ludhiana,2018,rain_climatology,0.0,0.4089975152985343,0.0
2018-08-21,Ludhiana,2018,rain_climatology,0.0,0.4926966480972408,0.0
2018-08-22,Ludhiana,2018,rain_climatology,0.0,0.4340796394269676,0.0
2018-08-23,Ludhiana,2018,rain_climatology,0.0,0.5097808653009651,0.0
2018-08-24,Ludhiana,2018,rain_climatology,0.0,0.5904833474391825,1.4e-05
2018-08-25,Ludhiana,2018,rain_climatology,0.0,0.5530219331695879,0.0
2018-08-26,Ludhiana,2018,rain_climatology,0.0,0.5383819424104329,0.0
2018-08-27,Ludhiana,2018,rain_climatology,0.0,0.481234104635561,0.0
2018-08-28,Ludhiana,2018,rain_climatology,0.0,0.43516158517555475,8e-06
2018-08-29,Ludhiana,2018,rain_climatology,0.0,0.4274776341480601,0.0
2018-08-30,Ludhiana,2018,rain_climatology,0.0,0.4742862465030694,0.0
2018-08-31,Ludhiana,2018,rain_climatology,0.0,0.3703252513908414,0.0
2018-09-01,Ludhiana,2018,rain_climatology,0.0,0.33972997228649066,0.0
2018-09-02,Ludhiana,2018,rain_climatology,0.0,0.40889332880494916,0.0
2018-09-03,Ludhiana,2018,rain_climatology,0.0,0.41974403192717175,0.0
2018-09-04,Ludhiana,2018,rain_climatology,0.0,0.39792580008123685,0.0
2018-09-05,Ludhiana,2018,rain_climatology,0.0,0.414278588462066,0.0
2018-09-06,Ludhiana,2018,rain_climatology,0.0,0.3579749618876655,0.0
2018-09-07,Ludhiana,2018,rain_climatology,0.0,0.3541686708855575,0.0
2018-09-08,Ludhiana,2018,rain_climatology,0.0,0.510178196462508,0.0
2018-09-09,Ludhiana,2018,rain_climatology,0.0,0.23498326617366783,4e-06
2018-09-10,Ludhiana,2018,rain_climatology,0.0,0.24002971337904383,0.0
2018-09-11,Ludhiana,2018,rain_climatology,0.0,0.34364522429231276,0.0
2018-09-12,Ludhiana,2018,rain_climatology,0.0,0.3449976813266074,0.0
2018-09-13,Ludhiana,2018,rain_climatology,0.0,0.47521340373979165,0.0
2018-09-14,Ludhiana,2018,rain_climatology,0.0,0.38823706481721676,0.0
2018-09-15,Ludhiana,2018,rain_climatology,0.0,0.27031848536697745,0.0
2018-09-16,Ludhiana,2018,rain_climatology,0.0,0.33260893239403416,0.0
2018-09-17,Ludhiana,2018,rain_climatology,0.0,0.2975651395333166,0.0
2018-09-18,Ludhiana,2018,rain_climatology,0.0,0.2874446598807304,0.0
2018-09-19,Ludhiana,2018,rain_climatology,0.0,0.26799487670040256,0.0
2018-09-20,Ludhiana,2018,rain_climatology,0.0,0.32208229108193076,0.0
2018-09-21,Ludhiana,2018,rain_climatology,0.0,0.29477001097362754,8e-06
2018-09-22,Ludhiana,2018,rain_climatology,0.0,0.3645790894642707,0.0
2018-09-23,Ludhiana,2018,rain_climatology,0.0,0.8965938470912741,0.0
2018-09-24,Ludhiana,2018,rain_climatology,0.0,0.7940175474821343,2e-06
2018-09-25,Ludhiana,2018,rain_climatology,0.0,0.7801543801198608,0.0
2018-09-26,Ludhiana,2018,rain_climatology,0.0,0.7202756048806019,0.0
2018-09-27,Ludhiana,2018,rain_climatology,0.0,0.7712756087739642,0.0
2018-09-28,Ludhiana,2018,rain_climatology,0.0,0.8908489023315056,0.0
2018-07-25,Mansa,2018,rain_climatology,0.0,0.40038462510183925,0.0
2018-07-26,Mansa,2018,rain_climatology,0.0,0.6457409330363765,0.000109
2018-07-27,Mansa,2018,rain_climatology,0.0,0.6409829326218436,0.0
2018-07-28,Mansa,2018,rain_climatology,0.0,0.6748160083406768,0.0
2018-07-29,Mansa,2018,rain_climatology,0.0,0.6338054385192957,0.0
2018-07-30,Mansa,2018,rain_climatology,0.0,0.5467970930004693,1.7e-05
2018-07-31,Mansa,2018,rain_climatology,0.0,0.4757646839105038,5.1e-05
2018-08-01,Mansa,2018,rain_climatology,0.0,0.492698389272284,0.0
2018-08-02,Mansa,2018,rain_climatology,0.0,0.4305461665580238,0.0
2018-08-03,Mansa,2018,rain_climatology,0.0,0.3818768929004449,0.0
2018-08-04,Mansa,2018,rain_climatology,0.0,0.35316997939222183,3e-05
2018-08-05,Mansa,2018,rain_climatology,0.0,0.4526887555263376,0.0
2018-08-06,Mansa,2018,rain_climatology,0.0,0.5709058676766718,0.0
2018-08-07,Mansa,2018,rain_climatology,0.0,0.6917737682147086,0.0
2018-08-08,Mansa,2018,rain_climatology,0.0,0.6840907787597003,0.0
2018-08-09,Mansa,2018,rain_climatology,0.0,0.6254159924491848,0.0
2018-08-10,Mansa,2018,rain_climatology,0.0,0.5685317723733958,0.0
2018-08-11,Mansa,2018,rain_climatology,0.0,0.5360337277507631,0.0
2018-08-12,Mansa,2018,rain_climatology,0.0,0.5812423069955371,5.4e-05
2018-08-13,Mansa,2018,rain_climatology,0.0,0.8764408175268927,0.0
2018-08-14,Mansa,2018,rain_climatology,0.0,0.7110138758660194,0.0
2018-08-15,Mansa,2018,rain_climatology,0.0,0.6646645783964461,0.0
2018-08-16,Mansa,2018,rain_climatology,0.0,0.505307990453245,7e-06
2018-08-17,Mansa,2018,rain_climatology,0.0,0.4782212721075386,0.0
2018-08-18,Mansa,2018,rain_climatology,0.0,0.5403003503345937,0.0
2018-08-19,Mansa,2018,rain_climatology,0.0,0.557119230627311,0.0
2018-08-20,Mansa,2018,rain_climatology,0.0,0.32825933844683447,0.0
2018-08-21,Mansa,2018,rain_climatology,0.0,0.3926951030317662,0.0
2018-08-22,Mansa,2018,rain_climatology,0.0,0.4118485944108716,0.0
2018-08-23,Mansa,2018,rain_climatology,0.0,0.47875592909223047,0.0
2018-08-24,Mansa,2018,rain_climatology,0.0,0.5524832064788701,3.7e-05
2018-08-25,Mansa,2018,rain_climatology,0.0,0.49772002148795585,0.0
2018-08-26,Mansa,2018,rain_climatology,0.0,0.5004113016520984,0.0
2018-08-27,Mansa,2018,rain_climatology,0.0,0.43937806322459516,0.0
2018-08-28,Mansa,2018,rain_climatology,0.0,0.3883133336327933,0.0
2018-08-29,Mansa,2018,rain_climatology,0.0,0.37755329701683965,0.0
2018-08-30,Mansa,2018,rain_climatology,0.0,0.42804944908766257,0.0
2018-08-31,Mansa,2018,rain_climatology,0.0,0.41316536308962143,0.0
2018-09-01,Mansa,2018,rain_climatology,0.0,0.3835957070691891,0.0
2018-09-02,Mansa,2018,rain_climatology,0.0,0.4278814918729295,0.0
2018-09-03,Mansa,2018,rain_climatology,0.0,0.45097034890991333,0.0
2018-09-04,Mansa,2018,rain_climatology,0.0,0.4382367839296965,0.0
2018-09-05,Mansa,2018,rain_climatology,0.0,0.42572217731562867,4.7e-05
2018-09-06,Mansa,2018,rain_climatology,0.0,0.3995438931323405,0.0
2018-09-07,Mansa,2018,rain_climatology,0.0,0.3935752294317172,0.0
2018-09-08,Mansa,2018,rain_climatology,0.0,0.4600712979048151,0.0
2018-09-09,Mansa,2018,rain_climatology,0.0,0.3914247945581526,3e-06
2018-09-10,Mansa,2018,rain_climatology,0.0,0.4106013577580644,0.0
2018-09-11,Mansa,2018,rain_climatology,0.0,0.38285085645704786,0.0
2018-09-12,Mansa,2018,rain_climatology,0.0,0.3740964450522306,0.0
2018-09-13,Mansa,2018,rain_climatology,0.0,0.3775571368163676,0.0
2018-09-14,Mansa,2018,rain_climatology,0.0,0.4261204945781939,0.0
2018-09-15,Mansa,2018,rain_climatology,0.0,0.3605352864491345,0.0
2018-09-16,Mansa,2018,rain_climatology,0.0,0.33575538220745244,0.0
2018-09-17,Mansa,2018,rain_climatology,0.0,0.3056353514123046,3e-05
2018-09-18,Mansa,2018,rain_climatology,0.0,0.2926415699313383,0.0
2018-09-19,Mansa,2018,rain_climatology,0.0,0.28970166082411486,0.0
2018-09-20,Mansa,2018,rain_climatology,0.0,0.3147041234575899,0.0
2018-09-21,Mansa,2018,rain_climatology,0.0,0.2858558292488152,0.0
2018-09-22,Mansa,2018,rain_climatology,0.0,0.322717195765146,0.0
2018-09-23,Mansa,2018,rain_climatology,0.0,0.8282950123779551,0.0
2018-09-24,Mansa,2018,rain_climatology,0.0,0.8635719940597757,0.0
2018-09-25,Mansa,2018,rain_climatology,0.0,0.8385279422987045,0.0
2018-09-26,Mansa,2018,rain_climatology,0.0,0.7911965941211673,0.0
2018-09-27,Mansa,2018,rain_climatology,0.0,0.768302346116843,0.0
2018-09-28,Mansa,2018,rain_climatology,0.0,0.7555333057483273,0.0
2018-07-25,Moga,2018,rain_climatology,0.0,0.39403236152175913,0.0
2018-07-26,Moga,2018,rain_climatology,0.0,0.6303957518885807,0.0
2018-07-27,Moga,2018,rain_climatology,0.0,0.5181591137799915,0.0
2018-07-28,Moga,2018,rain_climatology,0.0,0.5542685109907739,0.0
2018-07-29,Moga,2018,rain_climatology,0.0,0.6163229212388754,0.0
2018-07-30,Moga,2018,rain_climatology,0.0,0.5448413595514452,0.0
2018-07-31,Moga,2018,rain_climatology,0.0,0.48711853056871385,5e-05
2018-08-01,Moga,2018,rain_climatology,0.0,0.48312906122293675,0.0
2018-08-02,Moga,2018,rain_climatology,0.0,0.472756516893474,0.0
2018-08-03,Moga,2018,rain_climatology,0.0,0.45409646265228093,0.0
2018-08-04,Moga,2018,rain_climatology,0.0,0.44854065487527434,1.2e-05
2018-08-05,Moga,2018,rain_climatology,0.0,0.4978047456098101,0.0
2018-08-06,Moga,2018,rain_climatology,0.0,0.5680588151668704,0.0
2018-08-07,Moga,2018,rain_climatology,0.0,0.6707138711054417,0.0
2018-08-08,Moga,2018,rain_climatology,0.0,0.6434713060422416,0.0
2018-08-09,Moga,2018,rain_climatology,0.0,0.5768876128447618,0.0
2018-08-10,Moga,2018,rain_climatology,0.0,0.5180560336115025,0.0
2018-08-11,Moga,2018,rain_climatology,0.0,0.48198180422922365,0.0
2018-08-12,Moga,2018,rain_climatology,0.0,0.5713934569373743,1.6e-05
2018-08-13,Moga,2018,rain_climatology,0.0,0.8603569639685184,0.0
2018-08-14,Moga,2018,rain_climatology,0.0,0.6819693457519511,0.0
2018-08-15,Moga,2018,rain_climatology,0.0,0.6233873411746346,0.0
2018-08-16,Moga,2018,rain_climatology,0.0,0.5370245877434864,0.0
2018-08-17,Moga,2018,rain_climatology,0.0,0.5292323646125253,0.0
2018-08-18,Moga,2018,rain_climatology,0.0,0.5782571336373178,0.0
2018-08-19,Moga,2018,rain_climatology,0.0,0.6049980411451238,0.0
2018-08-20,Moga,2018,rain_climatology,0.0,0.30901309076903144,0.0
2018-08-21,Moga,2018,rain_climatology,0.0,0.35083517404334286,0.0
2018-08-22,Moga,2018,rain_climatology,0.0,0.32740152687771856,0.0
2018-08-23,Moga,2018,rain_climatology,0.0,0.4196506619161185,0.0
2018-08-24,Moga,2018,rain_climatology,0.0,0.4998696293286188,0.0
2018-08-25,Moga,2018,rain_climatology,0.0,0.4591213175567689,0.0
2018-08-26,Moga,2018,rain_climatology,0.0,0.4686465324253713,0.0
2018-08-27,Moga,2018,rain_climatology,0.0,0.4323123841794847,0.0
2018-08-28,Moga,2018,rain_climatology,0.0,0.401952986479672,0.0
2018-08-29,Moga,2018,rain_climatology,0.0,0.3903081415184458,0.0
2018-08-30,Moga,2018,rain_climatology,0.0,0.4775875969849001,0.0
2018-08-31,Moga,2018,rain_climatology,0.0,0.40158181692738804,0.0
2018-09-01,Moga,2018,rain_climatology,0.0,0.36576272240220337,0.0
2018-09-02,Moga,2018,rain_climatology,0.0,0.4080665001471875,0.0
2018-09-03,Moga,2018,rain_climatology,0.0,0.4483277717494186,0.0
2018-09-04,Moga,2018,rain_climatology,0.0,0.4436491429649319,0.0
2018-09-05,Moga,2018,rain_climatology,0.0,0.4276084956429633,0.0
2018-09-06,Moga,2018,rain_climatology,0.0,0.4099302043350225,0.0
2018-09-07,Moga,2018,rain_climatology,0.0,0.4075095547077008,0.0
2018-09-08,Moga,2018,rain_climatology,0.0,0.46337234243754055,0.0
2018-09-09,Moga,2018,rain_climatology,0.0,0.3379882511991463,0.0
2018-09-10,Moga,2018,rain_climatology,0.0,0.33496694213512357,0.0
2018-09-11,Moga,2018,rain_climatology,0.0,0.34951176544362683,0.0
2018-09-12,Moga,2018,rain_climatology,0.0,0.3295979217208202,0.0
2018-09-13,Moga,2018,rain_climatology,0.0,0.34626563931493715,0.0
2018-09-14,Moga,2018,rain_climatology,0.0,0.38335902647287246,0.0
2018-09-15,Moga,2018,rain_climatology,0.0,0.3325541070535159,0.0
2018-09-16,Moga,2018,rain_climatology,0.0,0.31865505914635045,0.0
2018-09-17,Moga,2018,rain_climatology,0.0,0.29455751742475633,0.0
2018-09-18,Moga,2018,rain_climatology,0.0,0.29115530043805293,0.0
2018-09-19,Moga,2018,rain_climatology,0.0,0.2746630319555789,0.0
2018-09-20,Moga,2018,rain_climatology,0.0,0.30764397127559573,0.0
2018-09-21,Moga,2018,rain_climatology,0.0,0.2786409187717091,4.4e-05
2018-09-22,Moga,2018,rain_climatology,0.0,0.361284080094117,0.0
2018-09-23,Moga,2018,rain_climatology,0.0,0.8654743058273732,0.0
2018-09-24,Moga,2018,rain_climatology,0.0,0.846783134089086,0.0
2018-09-25,Moga,2018,rain_climatology,0.0,0.7445028061382807,0.0
2018-09-26,Moga,2018,rain_climatology,0.0,0.7733497085912961,0.0
2018-09-27,Moga,2018,rain_climatology,0.0,0.8165540489657056,0.0
2018-09-28,Moga,2018,rain_climatology,0.0,0.8128228628549273,1.2e-05
2018-07-25,Muktsar,2018,rain_climatology,0.0,0.3920591617482647,0.0
2018-07-26,Muktsar,2018,rain_climatology,0.0,0.6260368037063772,0.0
2018-07-27,Muktsar,2018,rain_climatology,0.0,0.6635869848631281,0.0
2018-07-28,Muktsar,2018,rain_climatology,0.0,0.6788489262130558,0.0
2018-07-29,Muktsar,2018,rain_climatology,0.0,0.61101719153381,0.0
2018-07-30,Muktsar,2018,rain_climatology,0.0,0.5858954389083584,0.0
2018-07-31,Muktsar,2018,rain_climatology,0.0,0.5226780749034673,0.000234
2018-08-01,Muktsar,2018,rain_climatology,0.0,0.5228346897462726,0.0
2018-08-02,Muktsar,2018,rain_climatology,0.0,0.4398502649321663,0.0
2018-08-03,Muktsar,2018,rain_climatology,0.0,0.4253738176346266,0.0
2018-08-04,Muktsar,2018,rain_climatology,0.0,0.40900748095318157,0.000128
2018-08-05,Muktsar,2018,rain_climatology,0.0,0.46550033912072314,0.0
2018-08-06,Muktsar,2018,rain_climatology,0.0,0.5848315280082971,0.0
2018-08-07,Muktsar,2018,rain_climatology,0.0,0.7031660530632902,0.0
2018-08-08,Muktsar,2018,rain_climatology,0.0,0.6907394018499592,0.0
2018-08-09,Muktsar,2018,rain_climatology,0.0,0.6542312622344212,0.0
2018-08-10,Muktsar,2018,rain_climatology,0.0,0.5899236905579364,0.0
2018-08-11,Muktsar,2018,rain_climatology,0.0,0.5264535595377184,0.0
2018-08-12,Muktsar,2018,rain_climatology,0.0,0.5795070276312279,4.9e-05
2018-08-13,Muktsar,2018,rain_climatology,0.0,0.8765086366909476,0.0
2018-08-14,Muktsar,2018,rain_climatology,0.0,0.6958738750471223,0.0
2018-08-15,Muktsar,2018,rain_climatology,0.0,0.6468717746971,0.0
2018-08-16,Muktsar,2018,rain_climatology,0.0,0.48452541025419066,2.3e-05
2018-08-17,Muktsar,2018,rain_climatology,0.0,0.45955806640920877,0.0
2018-08-18,Muktsar,2018,rain_climatology,0.0,0.5508281770876529,0.0
2018-08-19,Muktsar,2018,rain_climatology,0.0,0.5569392550733789,0.0
2018-08-20,Muktsar,2018,rain_climatology,0.0,0.30076357275084487,0.0
2018-08-21,Muktsar,2018,rain_climatology,0.0,0.362841758048058,0.0
2018-08-22,Muktsar,2018,rain_climatology,0.0,0.3592655043704935,0.0
2018-08-23,Muktsar,2018,rain_climatology,0.0,0.4414243089635816,0.0
2018-08-24,Muktsar,2018,rain_climatology,0.0,0.5484513285515684,3.4e-05
2018-08-25,Muktsar,2018,rain_climatology,0.0,0.5074847276731584,0.0
2018-08-26,Muktsar,2018,rain_climatology,0.0,0.531016040418976,0.0
2018-08-27,Muktsar,2018,rain_climatology,0.0,0.483927587854289,0.0
2018-08-28,Muktsar,2018,rain_climatology,0.0,0.4299522049112811,6e-06
2018-08-29,Muktsar,2018,rain_climatology,0.0,0.42486877308452303,0.0
2018-08-30,Muktsar,2018,rain_climatology,0.0,0.48108613166749886,0.0
2018-08-31,Muktsar,2018,rain_climatology,0.0,0.41993785471288325,0.0
2018-09-01,Muktsar,2018,rain_climatology,0.0,0.39064320950050985,0.0
2018-09-02,Muktsar,2018,rain_climatology,0.0,0.4350353003906521,0.0
2018-09-03,Muktsar,2018,rain_climatology,0.0,0.4776564258635421,0.0
2018-09-04,Muktsar,2018,rain_climatology,0.0,0.4767929852065467,0.0
2018-09-05,Muktsar,2018,rain_climatology,0.0,0.46936270213452,7.7e-05
2018-09-06,Muktsar,2018,rain_climatology,0.0,0.451703308636328,0.0
2018-09-07,Muktsar,2018,rain_climatology,0.0,0.4464766824560726,0.0
2018-09-08,Muktsar,2018,rain_climatology,0.0,0.47584466170540674,0.0
2018-09-09,Muktsar,2018,rain_climatology,0.0,0.3935610101361988,0.0
2018-09-10,Muktsar,2018,rain_climatology,0.0,0.39024494606343196,0.0
2018-09-11,Muktsar,2018,rain_climatology,0.0,0.37012805886669803,0.0
2018-09-12,Muktsar,2018,rain_climatology,0.0,0.3569598742840351,0.0
2018-09-13,Muktsar,2018,rain_climatology,0.0,0.3460770608104625,0.0
2018-09-14,Muktsar,2018,rain_climatology,0.0,0.39644345775419726,0.0
2018-09-15,Muktsar,2018,rain_climatology,0.0,0.32503491741489465,0.0
2018-09-16,Muktsar,2018,rain_climatology,0.0,0.3112482679544777,0.0
2018-09-17,Muktsar,2018,rain_climatology,0.0,0.28366546755288036,9e-06
2018-09-18,Muktsar,2018,rain_climatology,0.0,0.2716485690707791,0.0
2018-09-19,Muktsar,2018,rain_climatology,0.0,0.3234702828461181,0.0
2018-09-20,Muktsar,2018,rain_climatology,0.0,0.307413403022467,0.0
2018-09-21,Muktsar,2018,rain_climatology,0.0,0.2783912021636845,0.0
2018-09-22,Muktsar,2018,rain_climatology,0.0,0.36129552638174217,0.0
2018-09-23,Muktsar,2018,rain_climatology,0.0,0.8214075477645272,0.0
2018-09-24,Muktsar,2018,rain_climatology,0.0,0.9105698325321718,0.0
2018-09-25,Muktsar,2018,rain_climatology,0.0,0.7993027852176872,0.0
2018-09-26,Muktsar,2018,rain_climatology,0.0,0.6982573470411577,0.0
2018-09-27,Muktsar,2018,rain_climatology,0.0,0.7807051884549274,0.0
2018-09-28,Muktsar,2018,rain_climatology,0.0,0.7695595044897373,0.0
2018-07-25,Nawanshahr,2018,rain_climatology,0.0,0.47492211310561716,0.0
2018-07-26,Nawanshahr,2018,rain_climatology,0.0,0.6539359839543114,9e-05
2018-07-27,Nawanshahr,2018,rain_climatology,0.0,0.6966799024109239,0.0
2018-07-28,Nawanshahr,2018,rain_climatology,0.0,0.7297076126782669,0.0
2018-07-29,Nawanshahr,2018,rain_climatology,0.0,0.6443319387242162,0.0
2018-07-30,Nawanshahr,2018,rain_climatology,0.0,0.574650078310788,1.7e-05
2018-07-31,Nawanshahr,2018,rain_climatology,0.0,0.5182655060091486,8.4e-05
2018-08-01,Nawanshahr,2018,rain_climatology,0.0,0.5214478286715123,0.0
2018-08-02,Nawanshahr,2018,rain_climatology,0.0,0.43753105393721364,0.0
2018-08-03,Nawanshahr,2018,rain_climatology,0.0,0.3885308405770942,0.0
2018-08-04,Nawanshahr,2018,rain_climatology,0.0,0.373607364290031,0.0
2018-08-05,Nawanshahr,2018,rain_climatology,0.0,0.4259428576313824,0.0
2018-08-06,Nawanshahr,2018,rain_climatology,0.0,0.5157272356571729,0.0
2018-08-07,Nawanshahr,2018,rain_climatology,0.0,0.6418375489771174,0.0
2018-08-08,Nawanshahr,2018,rain_climatology,0.0,0.6336068629167536,0.0
2018-08-09,Nawanshahr,2018,rain_climatology,0.0,0.615060549886507,0.0
2018-08-10,Nawanshahr,2018,rain_climatology,0.0,0.5827061717808357,0.0
2018-08-11,Nawanshahr,2018,rain_climatology,0.0,0.540570011673169,0.0
2018-08-12,Nawanshahr,2018,rain_climatology,0.0,0.598027050462546,0.0
2018-08-13,Nawanshahr,2018,rain_climatology,0.0,0.8842407885648175,0.0
2018-08-14,Nawanshahr,2018,rain_climatology,0.0,0.7282970379076866,0.0
2018-08-15,Nawanshahr,2018,rain_climatology,0.0,0.661332695130894,0.0
2018-08-16,Nawanshahr,2018,rain_climatology,0.0,0.5745710810460114,0.0
2018-08-17,Nawanshahr,2018,rain_climatology,0.0,0.5505248093586753,0.0
2018-08-18,Nawanshahr,2018,rain_climatology,0.0,0.5989542668602746,0.0
2018-08-19,Nawanshahr,2018,rain_climatology,0.0,0.5855787212506665,0.0
2018-08-20,Nawanshahr,2018,rain_climatology,0.0,0.37325550245041655,0.0
2018-08-21,Nawanshahr,2018,rain_climatology,0.0,0.44187385732708007,0.0
2018-08-22,Nawanshahr,2018,rain_climatology,0.0,0.40019931821106236,0.0
2018-08-23,Nawanshahr,2018,rain_climatology,0.0,0.4677205261224838,0.0
2018-08-24,Nawanshahr,2018,rain_climatology,0.0,0.5805607395873784,1.1e-05
2018-08-25,Nawanshahr,2018,rain_climatology,0.0,0.5396619239049275,0.0
2018-08-26,Nawanshahr,2018,rain_climatology,0.0,0.5128247080597695,0.0
2018-08-27,Nawanshahr,2018,rain_climatology,0.0,0.4668991043398274,0.0
2018-08-28,Nawanshahr,2018,rain_climatology,0.0,0.41500608670151135,0.0
2018-08-29,Nawanshahr,2018,rain_climatology,0.0,0.4153841516744324,0.0
2018-08-30,Nawanshahr,2018,rain_climatology,0.0,0.42705632265158944,0.0
2018-08-31,Nawanshahr,2018,rain_climatology,0.0,0.36849192171841705,0.0
2018-09-01,Nawanshahr,2018,rain_climatology,0.0,0.34204758121338863,0.0
2018-09-02,Nawanshahr,2018,rain_climatology,0.0,0.38929788718412967,0.0
2018-09-03,Nawanshahr,2018,rain_climatology,0.0,0.4323789727547311,0.0
2018-09-04,Nawanshahr,2018,rain_climatology,0.0,0.4330638496622815,0.0
2018-09-05,Nawanshahr,2018,rain_climatology,0.0,0.42699650556447094,0.0
2018-09-06,Nawanshahr,2018,rain_climatology,0.0,0.41148165541002424,0.0
2018-09-07,Nawanshahr,2018,rain_climatology,0.0,0.40915035421898927,0.0
2018-09-08,Nawanshahr,2018,rain_climatology,0.0,0.47712199537446937,0.0
2018-09-09,Nawanshahr,2018,rain_climatology,0.0,0.41802288377789304,0.0
2018-09-10,Nawanshahr,2018,rain_climatology,0.0,0.4166404238752034,0.0
2018-09-11,Nawanshahr,2018,rain_climatology,0.0,0.39605659870182336,0.0
2018-09-12,Nawanshahr,2018,rain_climatology,0.0,0.3824384788279412,0.0
2018-09-13,Nawanshahr,2018,rain_climatology,0.0,0.39433784361917584,0.0
2018-09-14,Nawanshahr,2018,rain_climatology,0.0,0.4496270140656723,0.0
2018-09-15,Nawanshahr,2018,rain_climatology,0.0,0.36575632536512476,0.0
2018-09-16,Nawanshahr,2018,rain_climatology,0.0,0.3536334598457638,0.0
2018-09-17,Nawanshahr,2018,rain_climatology,0.0,0.32538904416413006,0.0
2018-09-18,Nawanshahr,2018,rain_climatology,0.0,0.3137572358244669,0.0
2018-09-19,Nawanshahr,2018,rain_climatology,0.0,0.30679516402173684,0.0
2018-09-20,Nawanshahr,2018,rain_climatology,0.0,0.29341856193622445,0.0
2018-09-21,Nawanshahr,2018,rain_climatology,0.0,0.2671227202917409,0.0
2018-09-22,Nawanshahr,2018,rain_climatology,0.0,0.3526070264395165,0.0
2018-09-23,Nawanshahr,2018,rain_climatology,0.0,0.8524995351392124,0.0
